id,qty,isArchived,isDeleted,updatedAt,createdAt,salesOrder,inventory,price
37741,1,False,False,2018-09-20,2018-09-20,12182,75,7.3
37742,5,False,False,2018-09-20,2018-09-20,12181,85,10.0
37743,4,False,False,2018-09-20,2018-09-20,12181,81,2.9
37744,1,False,False,2018-09-20,2018-09-20,12181,82,24.9
37745,3,False,False,2018-09-20,2018-09-20,7045,47,3.5
37746,4,False,False,2018-09-20,2018-09-20,7045,29,19.0
37747,3,False,False,2018-09-20,2018-09-20,7045,52,4.3
37748,5,False,False,2018-09-20,2018-09-20,7044,52,4.3
37749,2,False,False,2018-09-20,2018-09-20,19939,143,5.0
37750,1,False,False,2018-09-20,2018-09-20,19939,134,39.9
37751,5,False,False,2018-09-20,2018-09-20,19938,135,7.9
37752,1,False,False,2018-09-20,2018-09-20,19938,147,34.4
37753,2,False,False,2018-09-20,2018-09-20,19938,145,2.5
37754,2,False,False,2018-09-20,2018-09-20,19937,139,22.5
37755,5,False,False,2018-09-20,2018-09-20,7043,34,4.1
37756,1,False,False,2018-09-20,2018-09-20,7043,49,2.8
37757,1,False,False,2018-09-20,2018-09-20,7042,41,1.0
37758,3,False,False,2018-09-20,2018-09-20,7042,36,16.7
37759,3,False,False,2018-09-20,2018-09-20,7042,36,16.7
37760,1,False,False,2018-09-20,2018-09-20,4481,28,24.9
37761,1,False,False,2018-09-20,2018-09-20,7041,30,29.9
37762,3,False,False,2018-09-20,2018-09-20,7041,45,16.9
37763,5,False,False,2018-09-20,2018-09-20,14752,101,3.4
37764,1,False,False,2018-09-20,2018-09-20,14752,98,23.9
37765,2,False,False,2018-09-20,2018-09-20,14753,96,25.9
37766,4,False,False,2018-09-20,2018-09-20,1873,9,10.9
37767,5,False,False,2018-09-20,2018-09-20,1873,2,4.7
37768,1,False,False,2018-09-20,2018-09-20,1872,9,10.9
37769,5,False,False,2018-09-20,2018-09-20,1872,13,12.9
37770,4,False,False,2018-09-20,2018-09-20,1872,16,28.0
37771,2,False,False,2018-09-20,2018-09-20,17410,121,5.4
37772,5,False,False,2018-09-20,2018-09-20,9529,64,9.0
37773,2,False,False,2018-09-20,2018-09-20,9529,59,127.9
37774,3,False,False,2018-09-20,2018-09-20,9529,54,9.2
37775,1,False,False,2018-09-20,2018-09-20,25002,152,2.9
37776,1,False,False,2018-09-20,2018-09-20,25002,152,2.9
37777,1,False,False,2018-09-20,2018-09-20,25002,163,44.9
37778,5,False,False,2018-09-21,2018-09-21,19943,146,6.9
37779,1,False,False,2018-09-21,2018-09-21,19942,137,29.7
37780,1,False,False,2018-09-21,2018-09-21,19942,135,7.9
37781,5,False,False,2018-09-21,2018-09-21,19941,136,1.5
37782,2,False,False,2018-09-21,2018-09-21,19941,141,49.8
37783,2,False,False,2018-09-21,2018-09-21,19940,136,1.5
37784,5,False,False,2018-09-21,2018-09-21,19940,139,22.5
37785,1,False,False,2018-09-21,2018-09-21,19940,147,34.4
37786,1,False,False,2018-09-21,2018-09-21,4484,23,31.9
37787,1,False,False,2018-09-21,2018-09-21,4485,25,20.9
37788,1,False,False,2018-09-21,2018-09-21,9530,55,24.8
37789,1,False,False,2018-09-21,2018-09-21,9530,59,127.9
37790,1,False,False,2018-09-21,2018-09-21,12183,76,9.9
37791,4,False,False,2018-09-21,2018-09-21,12183,86,14.3
37792,2,False,False,2018-09-21,2018-09-21,12183,67,7.8
37793,3,False,False,2018-09-21,2018-09-21,7047,34,4.1
37794,3,False,False,2018-09-21,2018-09-21,12184,85,10.0
37795,3,False,False,2018-09-21,2018-09-21,12184,77,19.9
37796,5,False,False,2018-09-21,2018-09-21,12184,69,15.8
37797,5,False,False,2018-09-21,2018-09-21,4487,21,56.0
37798,4,False,False,2018-09-21,2018-09-21,4487,23,31.9
37799,2,False,False,2018-09-21,2018-09-21,4487,20,16.9
37800,2,False,False,2018-09-21,2018-09-21,17412,117,4.4
37801,4,False,False,2018-09-21,2018-09-21,17411,116,10.7
37802,4,False,False,2018-09-21,2018-09-21,17411,116,10.7
37803,2,False,False,2018-09-21,2018-09-21,22539,150,11.9
37804,3,False,False,2018-09-21,2018-09-21,22538,150,11.9
37805,3,False,False,2018-09-21,2018-09-21,22538,150,11.9
37806,5,False,False,2018-09-21,2018-09-21,1874,12,12.6
37807,2,False,False,2018-09-21,2018-09-21,1874,14,43.3
37808,3,False,False,2018-09-21,2018-09-21,1874,13,12.9
37809,5,False,False,2018-09-21,2018-09-21,4486,23,31.9
37810,2,False,False,2018-09-21,2018-09-21,4486,21,56.0
37811,3,False,False,2018-09-21,2018-09-21,4486,25,20.9
37812,3,False,False,2018-09-21,2018-09-21,7046,30,29.9
37813,4,False,False,2018-09-21,2018-09-21,7046,36,16.7
37814,5,False,False,2018-09-21,2018-09-21,7046,49,2.8
37815,4,False,False,2018-09-21,2018-09-21,19944,138,5.0
37816,4,False,False,2018-09-21,2018-09-21,19944,149,5.9
37817,5,False,False,2018-09-21,2018-09-21,25004,153,4.9
37818,4,False,False,2018-09-21,2018-09-21,14757,103,11.9
37819,4,False,False,2018-09-21,2018-09-21,14757,102,6.9
37820,3,False,False,2018-09-21,2018-09-21,14757,96,25.9
37821,3,False,False,2018-09-21,2018-09-21,14754,106,1.4
37822,3,False,False,2018-09-21,2018-09-21,14754,97,1.9
37823,4,False,False,2018-09-21,2018-09-21,14754,93,3.7
37824,4,False,False,2018-09-21,2018-09-21,25003,165,2.2
37825,1,False,False,2018-09-21,2018-09-21,25003,164,17.9
37826,3,False,False,2018-09-21,2018-09-21,25003,162,10.9
37827,1,False,False,2018-09-21,2018-09-21,14756,107,17.1
37828,2,False,False,2018-09-21,2018-09-21,14755,109,10.9
37829,4,False,False,2018-09-21,2018-09-21,9531,58,6.6
37830,1,False,False,2018-09-22,2018-09-22,19945,136,1.5
37831,4,False,False,2018-09-22,2018-09-22,19945,135,7.9
37832,1,False,False,2018-09-22,2018-09-22,19945,137,29.7
37833,2,False,False,2018-09-22,2018-09-22,14758,104,44.9
37834,4,False,False,2018-09-22,2018-09-22,14758,93,3.7
37835,5,False,False,2018-09-22,2018-09-22,14758,88,22.0
37836,5,False,False,2018-09-22,2018-09-22,14759,89,12.4
37837,5,False,False,2018-09-22,2018-09-22,14759,94,6.9
37838,2,False,False,2018-09-22,2018-09-22,14759,108,476.9
37839,5,False,False,2018-09-22,2018-09-22,14760,103,11.9
37840,3,False,False,2018-09-22,2018-09-22,14760,110,2.9
37841,1,False,False,2018-09-22,2018-09-22,14760,104,44.9
37842,5,False,False,2018-09-22,2018-09-22,14761,93,3.7
37843,2,False,False,2018-09-22,2018-09-22,14761,95,33.0
37844,5,False,False,2018-09-22,2018-09-22,14761,89,12.4
37845,3,False,False,2018-09-22,2018-09-22,4489,28,24.9
37846,4,False,False,2018-09-22,2018-09-22,4489,26,13.1
37847,4,False,False,2018-09-22,2018-09-22,4489,25,20.9
37848,1,False,False,2018-09-22,2018-09-22,4488,23,31.9
37849,1,False,False,2018-09-22,2018-09-22,4488,26,13.1
37850,2,False,False,2018-09-22,2018-09-22,4488,23,31.9
37851,3,False,False,2018-09-22,2018-09-22,17415,128,19.9
37852,2,False,False,2018-09-22,2018-09-22,12186,65,29.9
37853,2,False,False,2018-09-22,2018-09-22,12186,81,2.9
37854,2,False,False,2018-09-22,2018-09-22,12186,82,24.9
37855,4,False,False,2018-09-22,2018-09-22,12185,83,6.1
37856,3,False,False,2018-09-22,2018-09-22,17414,127,8.9
37857,5,False,False,2018-09-22,2018-09-22,22540,150,11.9
37858,1,False,False,2018-09-22,2018-09-22,22540,150,11.9
37859,3,False,False,2018-09-22,2018-09-22,22540,150,11.9
37860,3,False,False,2018-09-22,2018-09-22,19946,143,5.0
37861,4,False,False,2018-09-22,2018-09-22,19949,141,49.8
37862,2,False,False,2018-09-22,2018-09-22,19948,140,10.9
37863,3,False,False,2018-09-22,2018-09-22,19948,135,7.9
37864,4,False,False,2018-09-22,2018-09-22,19947,147,34.4
37865,1,False,False,2018-09-22,2018-09-22,19947,148,4.0
37866,3,False,False,2018-09-22,2018-09-22,19947,138,5.0
37867,3,False,False,2018-09-22,2018-09-22,25005,154,4.9
37868,3,False,False,2018-09-22,2018-09-22,25005,158,0.9
37869,2,False,False,2018-09-22,2018-09-22,9536,62,10.9
37870,5,False,False,2018-09-22,2018-09-22,9536,53,9.9
37871,5,False,False,2018-09-22,2018-09-22,9536,63,15.9
37872,3,False,False,2018-09-22,2018-09-22,1875,18,42.9
37873,3,False,False,2018-09-22,2018-09-22,1875,4,15.2
37874,2,False,False,2018-09-22,2018-09-22,1875,14,43.3
37875,3,False,False,2018-09-22,2018-09-22,7048,40,4.5
37876,3,False,False,2018-09-22,2018-09-22,9535,59,127.9
37877,5,False,False,2018-09-22,2018-09-22,9535,63,15.9
37878,4,False,False,2018-09-22,2018-09-22,9534,61,14.9
37879,3,False,False,2018-09-22,2018-09-22,9533,60,25.9
37880,1,False,False,2018-09-22,2018-09-22,9533,54,9.2
37881,1,False,False,2018-09-22,2018-09-22,9532,63,15.9
37882,5,False,False,2018-09-22,2018-09-22,9532,54,9.2
37883,3,False,False,2018-09-22,2018-09-22,9532,54,9.2
37884,4,False,False,2018-09-22,2018-09-22,4490,23,31.9
37885,4,False,False,2018-09-22,2018-09-22,4490,27,11.4
37886,4,False,False,2018-09-22,2018-09-22,17413,113,4.6
37887,5,False,False,2018-09-23,2018-09-23,1876,16,28.0
37888,3,False,False,2018-09-23,2018-09-23,1876,0,5.9
37889,1,False,False,2018-09-23,2018-09-23,1877,9,10.9
37890,1,False,False,2018-09-23,2018-09-23,1877,19,32.8
37891,4,False,False,2018-09-23,2018-09-23,25006,151,2.0
37892,5,False,False,2018-09-23,2018-09-23,7050,33,139.9
37893,5,False,False,2018-09-23,2018-09-23,7050,44,1.5
37894,2,False,False,2018-09-23,2018-09-23,7050,42,23.9
37895,1,False,False,2018-09-23,2018-09-23,7049,41,1.0
37896,3,False,False,2018-09-23,2018-09-23,1878,15,3.3
37897,3,False,False,2018-09-23,2018-09-23,1878,9,10.9
37898,4,False,False,2018-09-23,2018-09-23,1878,5,4.4
37899,2,False,False,2018-09-23,2018-09-23,25007,154,4.9
37900,4,False,False,2018-09-23,2018-09-23,1879,13,12.9
37901,4,False,False,2018-09-23,2018-09-23,1879,7,22.6
37902,5,False,False,2018-09-23,2018-09-23,1879,14,43.3
37903,3,False,False,2018-09-23,2018-09-23,12187,70,10.9
37904,4,False,False,2018-09-23,2018-09-23,12187,84,45.0
37905,5,False,False,2018-09-23,2018-09-23,14765,109,10.9
37906,2,False,False,2018-09-23,2018-09-23,14765,104,44.9
37907,1,False,False,2018-09-23,2018-09-23,22542,150,11.9
37908,1,False,False,2018-09-23,2018-09-23,22542,150,11.9
37909,2,False,False,2018-09-23,2018-09-23,22541,150,11.9
37910,2,False,False,2018-09-23,2018-09-23,22541,150,11.9
37911,5,False,False,2018-09-23,2018-09-23,9541,63,15.9
37912,4,False,False,2018-09-23,2018-09-23,9540,61,14.9
37913,4,False,False,2018-09-23,2018-09-23,9540,64,9.0
37914,3,False,False,2018-09-23,2018-09-23,9540,57,2.9
37915,3,False,False,2018-09-23,2018-09-23,9539,55,24.8
37916,1,False,False,2018-09-23,2018-09-23,9539,60,25.9
37917,3,False,False,2018-09-23,2018-09-23,9539,59,127.9
37918,3,False,False,2018-09-23,2018-09-23,9538,62,10.9
37919,1,False,False,2018-09-23,2018-09-23,9537,54,9.2
37920,4,False,False,2018-09-23,2018-09-23,19953,135,7.9
37921,3,False,False,2018-09-23,2018-09-23,19953,135,7.9
37922,2,False,False,2018-09-23,2018-09-23,19953,147,34.4
37923,3,False,False,2018-09-23,2018-09-23,19952,135,7.9
37924,1,False,False,2018-09-23,2018-09-23,19951,144,24.9
37925,4,False,False,2018-09-23,2018-09-23,19951,134,39.9
37926,3,False,False,2018-09-23,2018-09-23,19951,146,6.9
37927,5,False,False,2018-09-23,2018-09-23,19950,146,6.9
37928,4,False,False,2018-09-23,2018-09-23,14762,102,6.9
37929,4,False,False,2018-09-23,2018-09-23,14762,102,6.9
37930,5,False,False,2018-09-23,2018-09-23,14762,89,12.4
37931,3,False,False,2018-09-23,2018-09-23,14763,107,17.1
37932,5,False,False,2018-09-23,2018-09-23,14763,103,11.9
37933,5,False,False,2018-09-23,2018-09-23,14764,92,14.9
37934,4,False,False,2018-09-23,2018-09-23,14764,104,44.9
37935,4,False,False,2018-09-23,2018-09-23,14764,96,25.9
37936,2,False,False,2018-09-23,2018-09-23,14766,94,6.9
37937,2,False,False,2018-09-23,2018-09-23,14766,101,3.4
37938,1,False,False,2018-09-23,2018-09-23,17417,126,10.9
37939,1,False,False,2018-09-23,2018-09-23,12191,70,10.9
37940,2,False,False,2018-09-23,2018-09-23,12191,76,9.9
37941,4,False,False,2018-09-23,2018-09-23,12191,80,24.9
37942,2,False,False,2018-09-23,2018-09-23,17416,120,3.4
37943,2,False,False,2018-09-23,2018-09-23,17416,117,4.4
37944,1,False,False,2018-09-23,2018-09-23,17416,127,8.9
37945,3,False,False,2018-09-23,2018-09-23,12188,81,2.9
37946,1,False,False,2018-09-23,2018-09-23,12188,76,9.9
37947,4,False,False,2018-09-23,2018-09-23,12188,77,19.9
37948,5,False,False,2018-09-23,2018-09-23,12189,73,6.0
37949,2,False,False,2018-09-23,2018-09-23,4494,28,24.9
37950,3,False,False,2018-09-23,2018-09-23,4493,25,20.9
37951,3,False,False,2018-09-23,2018-09-23,4493,24,19.9
37952,5,False,False,2018-09-23,2018-09-23,12190,85,10.0
37953,3,False,False,2018-09-23,2018-09-23,12190,71,9.0
37954,4,False,False,2018-09-23,2018-09-23,12190,72,10.5
37955,3,False,False,2018-09-23,2018-09-23,4491,25,20.9
37956,5,False,False,2018-09-23,2018-09-23,4491,21,56.0
37957,1,False,False,2018-09-23,2018-09-23,4492,20,16.9
37958,1,False,False,2018-09-23,2018-09-23,4492,28,24.9
37959,2,False,False,2018-09-24,2018-09-24,1881,0,5.9
37960,4,False,False,2018-09-24,2018-09-24,1882,1,5.2
37961,1,False,False,2018-09-24,2018-09-24,1882,19,32.8
37962,1,False,False,2018-09-24,2018-09-24,9545,63,15.9
37963,1,False,False,2018-09-24,2018-09-24,9545,58,6.6
37964,4,False,False,2018-09-24,2018-09-24,9545,55,24.8
37965,1,False,False,2018-09-24,2018-09-24,1884,4,15.2
37966,4,False,False,2018-09-24,2018-09-24,17418,124,69.9
37967,4,False,False,2018-09-24,2018-09-24,17418,117,4.4
37968,3,False,False,2018-09-24,2018-09-24,17418,130,23.8
37969,4,False,False,2018-09-24,2018-09-24,17420,126,10.9
37970,5,False,False,2018-09-24,2018-09-24,17420,117,4.4
37971,4,False,False,2018-09-24,2018-09-24,17420,128,19.9
37972,3,False,False,2018-09-24,2018-09-24,17419,130,23.8
37973,3,False,False,2018-09-24,2018-09-24,17419,127,8.9
37974,5,False,False,2018-09-24,2018-09-24,17419,129,14.9
37975,3,False,False,2018-09-24,2018-09-24,1883,13,12.9
37976,3,False,False,2018-09-24,2018-09-24,1883,6,15.5
37977,2,False,False,2018-09-24,2018-09-24,1883,14,43.3
37978,1,False,False,2018-09-24,2018-09-24,1880,1,5.2
37979,3,False,False,2018-09-24,2018-09-24,1880,8,14.9
37980,5,False,False,2018-09-24,2018-09-24,1880,2,4.7
37981,1,False,False,2018-09-24,2018-09-24,12195,70,10.9
37982,5,False,False,2018-09-24,2018-09-24,12195,78,23.8
37983,2,False,False,2018-09-24,2018-09-24,12195,86,14.3
37984,1,False,False,2018-09-24,2018-09-24,7051,52,4.3
37985,3,False,False,2018-09-24,2018-09-24,7051,39,9.9
37986,3,False,False,2018-09-24,2018-09-24,7052,31,22.9
37987,2,False,False,2018-09-24,2018-09-24,7052,51,12.9
37988,1,False,False,2018-09-24,2018-09-24,4497,23,31.9
37989,1,False,False,2018-09-24,2018-09-24,4497,20,16.9
37990,1,False,False,2018-09-24,2018-09-24,4496,27,11.4
37991,3,False,False,2018-09-24,2018-09-24,4495,25,20.9
37992,5,False,False,2018-09-24,2018-09-24,4495,22,6.9
37993,3,False,False,2018-09-24,2018-09-24,4495,24,19.9
37994,4,False,False,2018-09-24,2018-09-24,12196,81,2.9
37995,5,False,False,2018-09-24,2018-09-24,12196,77,19.9
37996,5,False,False,2018-09-24,2018-09-24,22546,150,11.9
37997,4,False,False,2018-09-24,2018-09-24,22546,150,11.9
37998,1,False,False,2018-09-24,2018-09-24,12194,72,10.5
37999,1,False,False,2018-09-24,2018-09-24,12194,70,10.9
38000,3,False,False,2018-09-24,2018-09-24,12193,82,24.9
38001,5,False,False,2018-09-24,2018-09-24,12193,85,10.0
38002,3,False,False,2018-09-24,2018-09-24,12192,87,5.2
38003,4,False,False,2018-09-24,2018-09-24,12192,84,45.0
38004,4,False,False,2018-09-24,2018-09-24,12192,69,15.8
38005,4,False,False,2018-09-24,2018-09-24,9542,62,10.9
38006,1,False,False,2018-09-24,2018-09-24,9543,61,14.9
38007,2,False,False,2018-09-24,2018-09-24,9543,60,25.9
38008,5,False,False,2018-09-24,2018-09-24,9544,63,15.9
38009,5,False,False,2018-09-24,2018-09-24,9544,57,2.9
38010,5,False,False,2018-09-24,2018-09-24,25008,158,0.9
38011,5,False,False,2018-09-24,2018-09-24,25008,160,3.9
38012,5,False,False,2018-09-24,2018-09-24,22545,150,11.9
38013,4,False,False,2018-09-24,2018-09-24,22545,150,11.9
38014,5,False,False,2018-09-24,2018-09-24,9546,62,10.9
38015,4,False,False,2018-09-24,2018-09-24,9546,61,14.9
38016,4,False,False,2018-09-24,2018-09-24,9546,56,1.9
38017,5,False,False,2018-09-24,2018-09-24,22543,150,11.9
38018,2,False,False,2018-09-24,2018-09-24,14770,90,9.8
38019,1,False,False,2018-09-24,2018-09-24,14770,107,17.1
38020,1,False,False,2018-09-24,2018-09-24,14770,93,3.7
38021,4,False,False,2018-09-24,2018-09-24,14769,109,10.9
38022,5,False,False,2018-09-24,2018-09-24,14769,109,10.9
38023,5,False,False,2018-09-24,2018-09-24,14769,101,3.4
38024,2,False,False,2018-09-24,2018-09-24,22544,150,11.9
38025,4,False,False,2018-09-24,2018-09-24,14768,102,6.9
38026,1,False,False,2018-09-24,2018-09-24,14768,110,2.9
38027,2,False,False,2018-09-24,2018-09-24,14767,108,476.9
38028,3,False,False,2018-09-24,2018-09-24,14767,94,6.9
38029,3,False,False,2018-09-24,2018-09-24,14767,98,23.9
38030,1,False,False,2018-09-24,2018-09-24,19955,133,12.9
38031,2,False,False,2018-09-24,2018-09-24,19955,144,24.9
38032,1,False,False,2018-09-24,2018-09-24,19954,138,5.0
38033,5,False,False,2018-09-24,2018-09-24,19957,139,22.5
38034,2,False,False,2018-09-24,2018-09-24,19957,138,5.0
38035,4,False,False,2018-09-24,2018-09-24,19957,148,4.0
38036,4,False,False,2018-09-24,2018-09-24,19956,147,34.4
38037,1,False,False,2018-09-24,2018-09-24,19956,135,7.9
38038,4,False,False,2018-09-24,2018-09-24,19956,133,12.9
38039,2,False,False,2018-09-25,2018-09-25,12198,79,1.8
38040,4,False,False,2018-09-25,2018-09-25,12198,83,6.1
38041,4,False,False,2018-09-25,2018-09-25,12198,70,10.9
38042,1,False,False,2018-09-25,2018-09-25,7055,42,23.9
38043,2,False,False,2018-09-25,2018-09-25,7054,30,29.9
38044,2,False,False,2018-09-25,2018-09-25,7054,35,10.9
38045,1,False,False,2018-09-25,2018-09-25,7056,39,9.9
38046,1,False,False,2018-09-25,2018-09-25,7056,40,4.5
38047,2,False,False,2018-09-25,2018-09-25,7056,36,16.7
38048,4,False,False,2018-09-25,2018-09-25,7053,50,47.6
38049,2,False,False,2018-09-25,2018-09-25,7053,44,1.5
38050,4,False,False,2018-09-25,2018-09-25,7053,39,9.9
38051,5,False,False,2018-09-25,2018-09-25,25012,154,4.9
38052,4,False,False,2018-09-25,2018-09-25,25012,152,2.9
38053,1,False,False,2018-09-25,2018-09-25,25011,161,6.9
38054,4,False,False,2018-09-25,2018-09-25,25011,151,2.0
38055,4,False,False,2018-09-25,2018-09-25,25011,157,2.2
38056,3,False,False,2018-09-25,2018-09-25,4499,27,11.4
38057,1,False,False,2018-09-25,2018-09-25,4499,25,20.9
38058,3,False,False,2018-09-25,2018-09-25,4498,25,20.9
38059,4,False,False,2018-09-25,2018-09-25,12197,87,5.2
38060,4,False,False,2018-09-25,2018-09-25,14771,109,10.9
38061,5,False,False,2018-09-25,2018-09-25,14774,103,11.9
38062,2,False,False,2018-09-25,2018-09-25,14773,92,14.9
38063,3,False,False,2018-09-25,2018-09-25,14772,93,3.7
38064,2,False,False,2018-09-25,2018-09-25,14772,111,14.8
38065,3,False,False,2018-09-25,2018-09-25,25010,156,119.9
38066,2,False,False,2018-09-25,2018-09-25,25010,156,119.9
38067,2,False,False,2018-09-25,2018-09-25,25010,154,4.9
38068,4,False,False,2018-09-25,2018-09-25,9551,58,6.6
38069,4,False,False,2018-09-25,2018-09-25,9550,64,9.0
38070,3,False,False,2018-09-25,2018-09-25,19958,145,2.5
38071,4,False,False,2018-09-25,2018-09-25,19958,141,49.8
38072,4,False,False,2018-09-25,2018-09-25,19958,137,29.7
38073,3,False,False,2018-09-25,2018-09-25,19959,141,49.8
38074,5,False,False,2018-09-25,2018-09-25,9549,62,10.9
38075,2,False,False,2018-09-25,2018-09-25,9549,53,9.9
38076,4,False,False,2018-09-25,2018-09-25,9549,55,24.8
38077,1,False,False,2018-09-25,2018-09-25,9548,61,14.9
38078,3,False,False,2018-09-25,2018-09-25,9548,63,15.9
38079,5,False,False,2018-09-25,2018-09-25,9548,57,2.9
38080,5,False,False,2018-09-25,2018-09-25,9547,64,9.0
38081,1,False,False,2018-09-25,2018-09-25,9547,54,9.2
38082,2,False,False,2018-09-25,2018-09-25,9547,53,9.9
38083,4,False,False,2018-09-25,2018-09-25,14775,106,1.4
38084,3,False,False,2018-09-25,2018-09-25,14775,99,11.4
38085,2,False,False,2018-09-25,2018-09-25,14775,93,3.7
38086,1,False,False,2018-09-25,2018-09-25,25009,155,56.1
38087,5,False,False,2018-09-25,2018-09-25,17421,125,12.9
38088,3,False,False,2018-09-25,2018-09-25,17421,131,39.9
38089,1,False,False,2018-09-25,2018-09-25,22548,150,11.9
38090,1,False,False,2018-09-25,2018-09-25,22548,150,11.9
38091,5,False,False,2018-09-25,2018-09-25,22548,150,11.9
38092,1,False,False,2018-09-25,2018-09-25,22550,150,11.9
38093,3,False,False,2018-09-25,2018-09-25,1886,10,6.3
38094,3,False,False,2018-09-25,2018-09-25,1886,6,15.5
38095,1,False,False,2018-09-25,2018-09-25,1885,9,10.9
38096,5,False,False,2018-09-25,2018-09-25,22549,150,11.9
38097,1,False,False,2018-09-25,2018-09-25,22547,150,11.9
38098,4,False,False,2018-09-25,2018-09-25,22547,150,11.9
38099,5,False,False,2018-09-25,2018-09-25,17423,118,15.3
38100,4,False,False,2018-09-25,2018-09-25,17423,127,8.9
38101,3,False,False,2018-09-25,2018-09-25,17423,127,8.9
38102,4,False,False,2018-09-25,2018-09-25,17422,121,5.4
38103,3,False,False,2018-09-25,2018-09-25,17422,132,20.0
38104,5,False,False,2018-09-25,2018-09-25,17422,124,69.9
38105,1,False,False,2018-09-26,2018-09-26,9553,60,25.9
38106,1,False,False,2018-09-26,2018-09-26,9553,56,1.9
38107,5,False,False,2018-09-26,2018-09-26,9553,57,2.9
38108,1,False,False,2018-09-26,2018-09-26,14777,89,12.4
38109,4,False,False,2018-09-26,2018-09-26,14777,102,6.9
38110,1,False,False,2018-09-26,2018-09-26,7057,41,1.0
38111,1,False,False,2018-09-26,2018-09-26,22555,150,11.9
38112,2,False,False,2018-09-26,2018-09-26,22555,150,11.9
38113,3,False,False,2018-09-26,2018-09-26,22554,150,11.9
38114,5,False,False,2018-09-26,2018-09-26,14776,104,44.9
38115,3,False,False,2018-09-26,2018-09-26,14776,111,14.8
38116,3,False,False,2018-09-26,2018-09-26,14776,104,44.9
38117,5,False,False,2018-09-26,2018-09-26,22553,150,11.9
38118,1,False,False,2018-09-26,2018-09-26,22553,150,11.9
38119,3,False,False,2018-09-26,2018-09-26,22553,150,11.9
38120,3,False,False,2018-09-26,2018-09-26,9554,58,6.6
38121,3,False,False,2018-09-26,2018-09-26,9554,58,6.6
38122,5,False,False,2018-09-26,2018-09-26,1890,9,10.9
38123,5,False,False,2018-09-26,2018-09-26,1890,6,15.5
38124,1,False,False,2018-09-26,2018-09-26,1890,9,10.9
38125,5,False,False,2018-09-26,2018-09-26,14779,91,5.8
38126,5,False,False,2018-09-26,2018-09-26,14780,104,44.9
38127,2,False,False,2018-09-26,2018-09-26,14780,107,17.1
38128,5,False,False,2018-09-26,2018-09-26,1887,4,15.2
38129,2,False,False,2018-09-26,2018-09-26,1888,2,4.7
38130,4,False,False,2018-09-26,2018-09-26,12199,75,7.3
38131,2,False,False,2018-09-26,2018-09-26,12200,66,1.5
38132,2,False,False,2018-09-26,2018-09-26,12201,75,7.3
38133,4,False,False,2018-09-26,2018-09-26,12201,67,7.8
38134,5,False,False,2018-09-26,2018-09-26,12202,87,5.2
38135,1,False,False,2018-09-26,2018-09-26,12202,67,7.8
38136,5,False,False,2018-09-26,2018-09-26,1889,0,5.9
38137,5,False,False,2018-09-26,2018-09-26,1889,0,5.9
38138,5,False,False,2018-09-26,2018-09-26,1889,6,15.5
38139,5,False,False,2018-09-26,2018-09-26,4500,23,31.9
38140,2,False,False,2018-09-26,2018-09-26,4501,27,11.4
38141,3,False,False,2018-09-26,2018-09-26,4501,27,11.4
38142,4,False,False,2018-09-26,2018-09-26,14778,111,14.8
38143,3,False,False,2018-09-26,2018-09-26,14778,93,3.7
38144,3,False,False,2018-09-26,2018-09-26,14778,109,10.9
38145,1,False,False,2018-09-26,2018-09-26,22552,150,11.9
38146,2,False,False,2018-09-26,2018-09-26,9552,60,25.9
38147,2,False,False,2018-09-26,2018-09-26,9552,63,15.9
38148,4,False,False,2018-09-26,2018-09-26,9552,60,25.9
38149,3,False,False,2018-09-26,2018-09-26,19960,137,29.7
38150,5,False,False,2018-09-26,2018-09-26,19960,147,34.4
38151,2,False,False,2018-09-26,2018-09-26,19960,147,34.4
38152,1,False,False,2018-09-26,2018-09-26,25013,160,3.9
38153,4,False,False,2018-09-26,2018-09-26,25013,156,119.9
38154,2,False,False,2018-09-26,2018-09-26,22551,150,11.9
38155,4,False,False,2018-09-26,2018-09-26,25014,153,4.9
38156,5,False,False,2018-09-26,2018-09-26,25014,165,2.2
38157,2,False,False,2018-09-26,2018-09-26,19961,146,6.9
38158,1,False,False,2018-09-26,2018-09-26,19961,133,12.9
38159,1,False,False,2018-09-26,2018-09-26,1891,17,17.7
38160,4,False,False,2018-09-26,2018-09-26,1891,13,12.9
38161,3,False,False,2018-09-26,2018-09-26,1891,6,15.5
38162,4,False,False,2018-09-26,2018-09-26,17424,127,8.9
38163,4,False,False,2018-09-26,2018-09-26,17424,120,3.4
38164,1,False,False,2018-09-26,2018-09-26,17424,126,10.9
38165,4,False,False,2018-09-27,2018-09-27,1892,17,17.7
38166,2,False,False,2018-09-27,2018-09-27,1892,19,32.8
38167,2,False,False,2018-09-27,2018-09-27,1892,13,12.9
38168,5,False,False,2018-09-27,2018-09-27,1893,12,12.6
38169,1,False,False,2018-09-27,2018-09-27,1893,14,43.3
38170,2,False,False,2018-09-27,2018-09-27,12203,79,1.8
38171,5,False,False,2018-09-27,2018-09-27,1894,2,4.7
38172,2,False,False,2018-09-27,2018-09-27,1894,18,42.9
38173,2,False,False,2018-09-27,2018-09-27,1894,12,12.6
38174,1,False,False,2018-09-27,2018-09-27,1895,6,15.5
38175,5,False,False,2018-09-27,2018-09-27,1895,16,28.0
38176,3,False,False,2018-09-27,2018-09-27,19962,138,5.0
